created_at,entry_id,field1,field2,field3,field4,field5,field6
2023-07-13 18:51:31+00:00,787,65,30,23,62,40,37
2023-07-13 18:51:46+00:00,788,38,26,63,25,74,38
2023-07-13 18:52:02+00:00,789,53,66,50,52,41,33
2023-07-13 18:52:43+00:00,790,35,28,23,34,27,55
2023-07-13 18:53:11+00:00,791,78,48,37,50,47,56
2023-07-13 18:54:03+00:00,792,27,60,29,24,31,28
2023-07-13 18:54:52+00:00,793,30,43,41,64,42,51
2023-07-13 18:55:10+00:00,794,42,70,73,27,56,58
2023-07-13 18:55:49+00:00,795,32,21,66,29,41,45
2023-07-13 18:56:11+00:00,796,35,35,25,57,47,57
2023-07-13 18:56:29+00:00,797,79,71,53,51,40,41
2023-07-13 18:56:57+00:00,798,42,44,45,44,31,32
2023-07-13 18:57:55+00:00,799,46,50,75,27,62,24
2023-07-13 18:58:10+00:00,800,36,35,48,52,67,57
2023-07-13 18:59:18+00:00,801,26,79,77,31,75,77
2023-07-13 19:00:10+00:00,802,27,71,35,47,76,37
2023-07-13 19:01:01+00:00,803,28,25,50,33,30,79
2023-07-13 19:01:17+00:00,804,64,48,54,62,75,65
2023-07-13 19:01:49+00:00,805,5,6,1,1,8,3
2023-07-13 19:02:16+00:00,806,60,45,70,38,38,72
2023-07-13 19:02:33+00:00,807,48,55,26,21,79,62
2023-07-13 19:02:50+00:00,808,32,72,58,59,73,63
2023-07-13 19:03:05+00:00,809,65,42,24,74,48,26
2023-07-13 19:04:35+00:00,810,30,51,42,40,28,63
2023-07-13 19:05:44+00:00,811,45,56,79,78,37,63
2023-07-13 19:06:02+00:00,812,44,72,60,59,31,50
2023-07-13 19:06:18+00:00,813,7,6,7,4,1,7
2023-07-13 19:06:46+00:00,814,25,34,38,78,21,65
2023-07-13 19:07:40+00:00,815,47,52,49,43,78,65
2023-07-13 19:08:08+00:00,816,78,45,40,66,33,66
2023-07-13 19:08:24+00:00,817,38,44,49,32,34,58
2023-07-13 19:08:40+00:00,818,9,9,5,9,2,1
2023-07-13 19:09:17+00:00,819,66,39,65,54,68,22
2023-07-13 19:09:33+00:00,820,67,20,56,42,35,47
2023-07-13 19:10:02+00:00,821,3,6,1,5,8,7
2023-07-14 02:08:57+00:00,822,29,71,40,67,21,55
2023-07-14 02:09:13+00:00,823,37,25,67,26,44,40
2023-07-14 02:09:29+00:00,824,24,69,79,33,28,61
2023-07-14 02:09:45+00:00,825,28,40,43,25,75,30
2023-07-14 02:10:04+00:00,826,45,27,31,20,49,65
2023-07-14 02:10:20+00:00,827,245,387,297,263,406,291
2023-07-14 02:10:37+00:00,828,40,44,71,54,73,50
2023-07-14 02:10:53+00:00,829,41,65,64,79,73,31
2023-07-14 02:29:21+00:00,830,20,46,52,26,70,38
2023-07-14 02:30:25+00:00,831,53,58,44,59,22,71
2023-07-14 02:30:48+00:00,832,48,62,74,58,34,52
2023-07-14 02:31:20+00:00,833,485,201,297,462,138,393
2023-07-14 02:31:43+00:00,834,52,49,53,35,66,26
2023-07-14 02:31:58+00:00,835,73,58,32,31,34,65
2023-07-14 02:32:45+00:00,836,51,73,28,39,73,63
2023-07-14 02:33:13+00:00,837,49,68,63,42,76,75
2023-07-13 18:24:06+00:00,838,20,72,68,57,66,51
2023-07-13 18:24:52+00:00,839,53,43,66,64,34,53
2023-07-13 18:25:19+00:00,840,67,46,75,35,73,38
2023-07-13 18:25:46+00:00,841,64,79,46,31,75,74
2023-07-13 18:26:57+00:00,842,53,62,44,51,27,27
2023-07-13 18:27:13+00:00,843,3,1,2,6,2,8
2023-07-13 18:27:34+00:00,844,1,6,8,7,2,8
2023-07-13 18:28:01+00:00,845,36,38,25,20,59,45
2023-07-13 18:28:43+00:00,846,37,26,43,74,36,63
2023-07-13 18:29:10+00:00,847,51,79,31,77,42,54
2023-07-13 18:29:26+00:00,848,73,46,57,47,41,65
2023-07-13 18:29:42+00:00,849,274,195,256,119,338,412
2023-07-13 18:29:59+00:00,850,72,45,49,40,36,78
2023-07-13 18:30:20+00:00,851,38,46,40,31,49,50
2023-07-13 18:30:48+00:00,852,69,71,48,55,61,37
2023-07-13 18:31:16+00:00,853,9,6,2,7,1,1
2023-07-13 18:31:59+00:00,854,30,69,70,27,57,32
2023-07-13 18:33:00+00:00,855,59,42,32,37,65,79
2023-07-13 18:33:32+00:00,856,51,49,27,39,72,79
2023-07-13 18:33:47+00:00,857,73,30,22,67,60,57
2023-07-13 18:34:04+00:00,858,494,102,462,158,142,424
2023-07-13 18:34:20+00:00,859,38,60,51,69,45,26
2023-07-13 18:35:28+00:00,860,59,77,74,73,61,36
2023-07-13 18:36:08+00:00,861,24,55,38,48,71,58
2023-07-13 18:36:48+00:00,862,6,1,6,3,1,6
2023-07-13 18:37:08+00:00,863,7,2,8,9,3,7
2023-07-13 18:37:43+00:00,864,72,71,42,27,64,59
2023-07-13 18:38:14+00:00,865,54,34,78,67,36,69
2023-07-13 18:38:35+00:00,866,30,78,41,55,47,51
2023-07-13 18:39:40+00:00,867,48,57,61,63,65,42
2023-07-13 18:40:05+00:00,868,64,40,23,20,31,41
2023-07-13 18:40:33+00:00,869,27,28,74,40,34,78
2023-07-13 18:42:09+00:00,870,71,42,65,30,68,20
2023-07-13 18:42:36+00:00,871,426,154,423,281,274,165
2023-07-13 18:44:21+00:00,872,54,57,25,42,73,41
2023-07-13 18:44:38+00:00,873,79,38,45,50,37,66
2023-07-13 18:44:54+00:00,874,7,7,4,4,5,8
2023-07-13 18:45:46+00:00,875,426,278,322,271,400,407
2023-07-13 18:46:14+00:00,876,21,62,65,31,33,41
2023-07-13 18:46:41+00:00,877,3,7,7,5,6,5
2023-07-13 18:47:00+00:00,878,4,9,6,1,1,5
2023-07-13 18:47:15+00:00,879,206,391,157,116,332,255
2023-07-13 18:47:55+00:00,880,75,26,75,32,60,27
2023-07-13 18:48:35+00:00,881,352,338,438,257,277,114
2023-07-13 18:49:02+00:00,882,78,71,24,67,50,25
2023-07-13 18:49:17+00:00,883,77,52,26,78,30,61
2023-07-13 18:49:49+00:00,884,43,56,23,54,22,49
2023-07-13 18:50:05+00:00,885,63,36,21,46,21,68
2023-07-13 18:50:21+00:00,886,60,53,20,62,72,43
2023-07-13 18:51:41+00:00,887,7,8,1,5,8,5
2023-07-13 18:51:56+00:00,888,49,22,37,60,29,68
2023-07-13 18:52:12+00:00,889,49,46,56,45,61,47
2023-07-13 18:52:53+00:00,890,25,45,47,76,24,64
2023-07-13 18:53:21+00:00,891,56,40,49,36,57,54
2023-07-13 18:54:13+00:00,892,66,22,62,39,70,25
2023-07-13 18:55:02+00:00,893,40,32,65,71,22,71
2023-07-13 18:55:20+00:00,894,170,91,294,238,190,287
2023-07-13 18:55:59+00:00,895,76,32,67,42,52,76
2023-07-13 18:56:21+00:00,896,68,43,49,30,60,57
2023-07-13 18:56:39+00:00,897,42,25,25,55,54,29
2023-07-13 18:57:07+00:00,898,48,21,63,52,56,28
2023-07-13 18:58:05+00:00,899,50,65,29,47,78,42
2023-07-13 18:58:20+00:00,900,61,65,52,34,44,45
2023-07-13 18:59:28+00:00,901,71,77,60,26,30,42
2023-07-13 19:00:20+00:00,902,28,40,26,31,45,29
2023-07-13 19:01:11+00:00,903,63,32,20,46,25,57
2023-07-13 19:01:27+00:00,904,26,79,50,60,20,35
2023-07-13 19:01:59+00:00,905,66,28,74,38,26,23
2023-07-13 19:02:26+00:00,906,65,51,23,79,52,48
2023-07-13 19:02:43+00:00,907,63,46,50,23,71,38
2023-07-13 19:03:00+00:00,908,54,64,79,39,27,31
2023-07-13 19:03:15+00:00,909,50,64,47,68,56,23
2023-07-13 19:04:45+00:00,910,497,157,401,367,215,237
2023-07-13 19:05:54+00:00,911,145,306,367,193,285,114
2023-07-13 19:06:12+00:00,912,42,22,57,50,51,42
2023-07-13 19:06:28+00:00,913,210,201,133,314,265,478
2023-07-13 19:06:56+00:00,914,48,43,23,34,23,76
2023-07-13 19:07:50+00:00,915,36,30,37,79,60,55
2023-07-13 19:08:18+00:00,916,52,62,78,72,55,60
2023-07-13 19:08:34+00:00,917,22,63,22,40,77,72
2023-07-13 19:08:50+00:00,918,64,39,58,64,30,73
2023-07-13 19:09:27+00:00,919,29,46,22,76,48,79
2023-07-13 19:09:43+00:00,920,56,56,67,70,27,32
2023-07-13 19:10:12+00:00,921,5,3,1,6,5,6
2023-07-14 02:09:07+00:00,922,3,5,9,1,2,3
2023-07-14 02:09:23+00:00,923,3,9,8,9,9,9
2023-07-14 02:09:39+00:00,924,364,229,108,225,237,374
2023-07-14 02:09:55+00:00,925,72,36,44,58,53,50
2023-07-14 02:10:14+00:00,926,134,287,470,157,323,137
2023-07-14 02:10:30+00:00,927,9,3,1,3,8,4
2023-07-14 02:10:47+00:00,928,37,50,52,27,64,79
2023-07-14 02:11:03+00:00,929,142,262,103,307,275,255
2023-07-14 02:29:31+00:00,930,33,28,31,63,71,22
2023-07-14 02:30:35+00:00,931,75,58,51,57,75,76
2023-07-14 02:30:58+00:00,932,2,4,7,7,7,5
2023-07-14 02:31:30+00:00,933,53,74,56,78,64,65
2023-07-14 02:31:53+00:00,934,45,59,46,54,48,55
2023-07-14 02:32:08+00:00,935,21,38,37,45,48,73
2023-07-14 02:32:55+00:00,936,4,2,4,6,8,7
2023-07-14 02:33:23+00:00,937,142,389,134,305,93,171
2023-07-13 18:24:16+00:00,938,43,30,33,33,26,31
2023-07-13 18:25:02+00:00,939,60,76,79,34,34,29
2023-07-13 18:25:29+00:00,940,49,64,29,70,23,73
2023-07-13 18:25:56+00:00,941,177,89,208,112,469,349
2023-07-13 18:27:07+00:00,942,249,469,233,176,341,210
2023-07-13 18:27:23+00:00,943,406,313,494,381,154,369
2023-07-13 18:27:44+00:00,944,76,77,77,36,67,41
2023-07-13 18:28:11+00:00,945,6,1,3,9,4,6
2023-07-13 18:28:53+00:00,946,41,74,49,46,78,46
2023-07-13 18:29:20+00:00,947,49,69,40,79,39,24
2023-07-13 18:29:36+00:00,948,20,51,61,71,77,24
2023-07-13 18:29:52+00:00,949,55,79,38,34,60,66
2023-07-13 18:30:09+00:00,950,68,20,68,61,63,73
2023-07-13 18:30:30+00:00,951,67,35,72,72,46,48
2023-07-13 18:30:58+00:00,952,62,64,56,40,22,56
2023-07-13 18:31:26+00:00,953,28,28,34,29,79,68
2023-07-13 18:32:09+00:00,954,65,49,78,48,32,22
2023-07-13 18:33:10+00:00,955,53,34,72,39,22,54
2023-07-13 18:33:42+00:00,956,7,2,1,1,9,6
2023-07-13 18:33:57+00:00,957,3,8,1,1,4,6
2023-07-13 18:34:14+00:00,958,49,55,65,23,41,26
2023-07-13 18:34:30+00:00,959,47,31,43,55,21,63
2023-07-13 18:35:38+00:00,960,65,48,75,71,26,27
2023-07-13 18:36:18+00:00,961,22,67,76,38,69,53
2023-07-13 18:36:58+00:00,962,22,53,63,75,34,57
2023-07-13 18:37:18+00:00,963,35,58,58,71,68,60
2023-07-13 18:37:53+00:00,964,37,48,29,29,76,34
2023-07-13 18:38:24+00:00,965,50,75,21,58,69,43
2023-07-13 18:38:45+00:00,966,23,69,73,69,76,56
2023-07-13 18:39:50+00:00,967,30,67,60,52,70,39
2023-07-13 18:40:15+00:00,968,62,74,35,56,39,72
2023-07-13 18:40:43+00:00,969,109,356,233,181,106,240
2023-07-13 18:42:19+00:00,970,57,77,69,20,50,28
2023-07-13 18:42:46+00:00,971,54,58,37,64,65,28
2023-07-13 18:44:31+00:00,972,79,24,54,26,25,54
2023-07-13 18:44:48+00:00,973,30,35,45,72,39,51
2023-07-13 18:45:04+00:00,974,185,352,351,386,235,246
2023-07-13 18:45:56+00:00,975,61,34,73,46,63,57
2023-07-13 18:46:24+00:00,976,73,40,39,25,79,64
2023-07-13 18:46:51+00:00,977,40,53,46,23,70,25
2023-07-13 18:47:10+00:00,978,29,63,28,29,63,56
2023-07-13 18:47:25+00:00,979,69,44,59,55,57,31
2023-07-13 18:48:05+00:00,980,498,243,348,327,309,94
2023-07-13 18:48:45+00:00,981,61,54,31,55,53,35
2023-07-13 18:49:12+00:00,982,52,59,54,68,36,34
2023-07-13 18:49:27+00:00,983,36,37,29,59,73,68
2023-07-13 18:49:59+00:00,984,51,66,68,47,64,73
2023-07-13 18:50:15+00:00,985,57,30,71,41,63,51
2023-07-13 18:50:31+00:00,986,22,60,24,50,58,31
2023-07-13 18:51:51+00:00,987,70,31,71,73,27,38
2023-07-13 18:52:06+00:00,988,37,23,73,30,37,41
2023-07-13 18:52:22+00:00,989,455,287,93,352,365,362
2023-07-13 18:53:03+00:00,990,58,35,40,20,43,71
2023-07-13 18:53:31+00:00,991,4,2,5,7,9,6
2023-07-13 18:54:23+00:00,992,78,39,72,42,76,37
2023-07-13 18:55:12+00:00,993,54,52,65,26,50,43
2023-07-13 18:55:30+00:00,994,49,61,26,77,43,60
2023-07-13 18:56:09+00:00,995,50,74,79,28,54,74
2023-07-13 18:56:31+00:00,996,78,48,60,65,36,71
2023-07-13 18:56:49+00:00,997,41,40,23,57,35,52
2023-07-13 18:57:17+00:00,998,50,57,61,44,53,29
2023-07-13 18:58:15+00:00,999,76,67,70,54,32,22
2023-07-13 18:58:30+00:00,1000,21,73,67,67,20,72
2023-07-13 18:59:38+00:00,1001,32,76,76,44,71,26
2023-07-13 19:00:30+00:00,1002,79,71,42,30,35,54
2023-07-13 19:01:21+00:00,1003,48,72,53,67,34,60
2023-07-13 19:01:37+00:00,1004,78,37,51,40,40,78
2023-07-13 19:02:09+00:00,1005,60,26,76,46,21,36
2023-07-13 19:02:36+00:00,1006,447,338,271,325,337,145
2023-07-13 19:02:53+00:00,1007,68,36,59,47,75,31
2023-07-13 19:03:10+00:00,1008,28,46,62,37,54,49
2023-07-13 19:03:25+00:00,1009,79,42,50,26,66,32
2023-07-13 19:04:55+00:00,1010,2,9,4,5,4,1
2023-07-13 19:06:04+00:00,1011,50,21,56,78,57,36
2023-07-13 19:06:22+00:00,1012,36,36,22,39,36,22
2023-07-13 19:06:38+00:00,1013,44,38,27,60,41,24
2023-07-13 19:07:06+00:00,1014,24,32,64,57,24,77
2023-07-13 19:08:00+00:00,1015,33,63,42,52,28,20
2023-07-13 19:08:28+00:00,1016,432,342,317,177,346,274
2023-07-13 19:08:44+00:00,1017,67,53,75,34,38,22
2023-07-13 19:09:00+00:00,1018,47,40,24,26,63,79
2023-07-13 19:09:37+00:00,1019,32,75,74,69,37,51
2023-07-13 19:09:53+00:00,1020,69,34,78,27,26,40
2023-07-13 19:10:22+00:00,1021,73,54,51,78,58,33
2023-07-14 02:09:17+00:00,1022,71,51,21,79,67,76
2023-07-14 02:09:33+00:00,1023,57,52,38,52,34,37
2023-07-14 02:09:49+00:00,1024,68,52,31,36,47,25
2023-07-14 02:10:05+00:00,1025,41,41,29,62,50,30
2023-07-14 02:10:24+00:00,1026,25,45,37,49,29,65
2023-07-14 02:10:40+00:00,1027,51,34,34,25,42,38
2023-07-14 02:10:57+00:00,1028,36,78,51,77,48,20
2023-07-14 02:11:13+00:00,1029,55,29,31,54,70,22
2023-07-14 02:29:41+00:00,1030,35,37,51,78,67,54
2023-07-14 02:30:45+00:00,1031,67,76,52,63,51,72
2023-07-14 02:31:08+00:00,1032,48,63,31,56,70,43
2023-07-14 02:31:40+00:00,1033,22,69,64,70,78,57
2023-07-14 02:32:03+00:00,1034,95,193,478,434,115,444
2023-07-14 02:32:18+00:00,1035,46,29,56,35,62,77
2023-07-14 02:33:05+00:00,1036,64,40,77,56,22,74
2023-07-14 02:33:33+00:00,1037,237,280,271,437,178,164
2023-07-13 18:24:26+00:00,1038,28,41,22,46,63,36
2023-07-13 18:25:12+00:00,1039,9,3,2,1,2,8
2023-07-13 18:25:39+00:00,1040,26,60,43,79,52,58
2023-07-13 18:26:06+00:00,1041,72,68,72,65,29,40
2023-07-13 18:27:17+00:00,1042,63,75,29,21,29,26
2023-07-13 18:27:33+00:00,1043,71,54,40,61,27,70
2023-07-13 18:27:54+00:00,1044,49,37,43,54,48,42
2023-07-13 18:28:21+00:00,1045,79,49,39,40,36,24
2023-07-13 18:29:03+00:00,1046,29,21,58,28,27,40
2023-07-13 18:29:30+00:00,1047,454,297,442,302,431,420
2023-07-13 18:29:46+00:00,1048,69,30,53,38,29,72
2023-07-13 18:30:02+00:00,1049,71,65,74,56,51,72
2023-07-13 18:30:19+00:00,1050,40,29,60,25,39,70
2023-07-13 18:30:40+00:00,1051,78,67,47,78,67,27
2023-07-13 18:31:08+00:00,1052,40,70,66,31,74,41
2023-07-13 18:31:36+00:00,1053,53,45,26,59,51,73
2023-07-13 18:32:19+00:00,1054,66,75,34,59,70,52
2023-07-13 18:33:20+00:00,1055,178,388,477,87,353,136
2023-07-13 18:33:52+00:00,1056,36,43,42,33,57,73
2023-07-13 18:34:07+00:00,1057,38,25,46,75,30,25
2023-07-13 18:34:24+00:00,1058,3,2,6,9,7,1
2023-07-13 18:34:40+00:00,1059,67,75,51,45,74,75
2023-07-13 18:35:48+00:00,1060,326,202,364,193,84,95
2023-07-13 18:36:28+00:00,1061,76,23,55,51,30,24
2023-07-13 18:37:08+00:00,1062,46,30,34,71,38,33
2023-07-13 18:37:28+00:00,1063,52,25,45,76,69,30
2023-07-13 18:38:03+00:00,1064,45,65,32,71,45,62
2023-07-13 18:38:34+00:00,1065,51,77,68,69,22,48
2023-07-13 18:38:55+00:00,1066,347,235,318,102,192,408
2023-07-13 18:40:00+00:00,1067,9,4,1,9,1,6
2023-07-13 18:40:25+00:00,1068,57,55,21,36,31,34
2023-07-13 18:40:53+00:00,1069,51,78,23,65,53,62
2023-07-13 18:42:29+00:00,1070,39,29,27,60,61,65
2023-07-13 18:42:56+00:00,1071,33,57,64,20,43,24
2023-07-13 18:44:41+00:00,1072,56,57,49,78,66,66
2023-07-13 18:44:58+00:00,1073,4,7,8,5,7,7
2023-07-13 18:45:14+00:00,1074,34,38,77,63,44,44
2023-07-13 18:46:06+00:00,1075,22,32,48,63,36,69
2023-07-13 18:46:34+00:00,1076,41,79,46,75,66,40
2023-07-13 18:47:01+00:00,1077,28,72,25,37,72,60
2023-07-13 18:47:20+00:00,1078,51,64,29,44,24,33
2023-07-13 18:47:35+00:00,1079,362,260,159,250,325,91
2023-07-13 18:48:15+00:00,1080,494,149,306,273,423,305
2023-07-13 18:48:55+00:00,1081,51,77,65,46,70,37
2023-07-13 18:49:22+00:00,1082,35,28,29,72,43,35
2023-07-13 18:49:37+00:00,1083,67,58,74,69,53,69
2023-07-13 18:50:09+00:00,1084,22,48,28,55,22,41
2023-07-13 18:50:25+00:00,1085,74,59,62,77,58,73
2023-07-13 18:50:41+00:00,1086,5,7,2,8,4,9
2023-07-13 18:52:01+00:00,1087,68,36,41,71,44,71
2023-07-13 18:52:16+00:00,1088,61,56,66,57,55,34
2023-07-13 18:52:32+00:00,1089,48,71,64,40,21,70
2023-07-13 18:53:13+00:00,1090,62,27,32,65,52,69
2023-07-13 18:53:41+00:00,1091,20,78,29,20,64,48
2023-07-13 18:54:33+00:00,1092,66,76,54,33,34,37
2023-07-13 18:55:22+00:00,1093,59,39,71,58,30,25
2023-07-13 18:55:40+00:00,1094,103,467,390,214,302,247
2023-07-13 18:56:19+00:00,1095,26,44,30,32,48,65
2023-07-13 18:56:41+00:00,1096,59,28,21,41,78,66
2023-07-13 18:56:59+00:00,1097,36,24,22,66,75,79
2023-07-13 18:57:27+00:00,1098,45,61,74,33,38,28
2023-07-13 18:58:25+00:00,1099,429,277,370,451,170,476
2023-07-13 18:58:40+00:00,1100,63,49,48,70,38,24
2023-07-13 18:59:48+00:00,1101,34,20,67,39,43,51
2023-07-13 19:00:40+00:00,1102,64,35,34,65,50,69
2023-07-13 19:01:31+00:00,1103,67,27,67,71,40,70
2023-07-13 19:01:47+00:00,1104,78,71,35,64,54,45
2023-07-13 19:02:19+00:00,1105,62,40,45,54,44,52
2023-07-13 19:02:46+00:00,1106,9,9,3,4,8,5
2023-07-13 19:03:03+00:00,1107,22,64,64,33,48,21
2023-07-13 19:03:20+00:00,1108,74,75,66,34,56,47
2023-07-13 19:03:35+00:00,1109,241,409,427,200,455,338
2023-07-13 19:05:05+00:00,1110,27,74,35,59,60,67
2023-07-13 19:06:14+00:00,1111,63,57,21,32,56,27
2023-07-13 19:06:32+00:00,1112,48,42,28,41,53,44
2023-07-13 19:06:48+00:00,1113,92,387,124,134,290,241
2023-07-13 19:07:16+00:00,1114,55,76,31,49,36,30
2023-07-13 19:08:10+00:00,1115,74,46,76,70,40,38
2023-07-13 19:08:38+00:00,1116,9,9,8,9,9,8
2023-07-13 19:08:54+00:00,1117,37,33,39,66,46,30
2023-07-13 19:09:10+00:00,1118,41,31,63,50,20,24
2023-07-13 19:09:47+00:00,1119,71,31,33,26,62,43
2023-07-13 19:10:03+00:00,1120,272,169,94,285,118,424
2023-07-13 19:10:32+00:00,1121,5,7,1,6,8,3
2023-07-14 02:09:27+00:00,1122,60,74,63,32,64,32
2023-07-14 02:09:43+00:00,1123,69,53,48,40,53,21
2023-07-14 02:09:59+00:00,1124,23,65,32,78,41,64
2023-07-14 02:10:15+00:00,1125,31,56,46,22,22,60
2023-07-14 02:10:34+00:00,1126,48,36,67,41,74,51
2023-07-14 02:10:50+00:00,1127,65,21,79,77,63,60
2023-07-14 02:11:07+00:00,1128,68,20,46,29,45,79
2023-07-14 02:11:23+00:00,1129,73,52,73,58,49,68
2023-07-14 02:29:51+00:00,1130,28,28,64,52,46,39
2023-07-14 02:30:55+00:00,1131,34,75,21,29,39,75
2023-07-14 02:31:18+00:00,1132,41,37,34,76,53,32
2023-07-14 02:31:50+00:00,1133,42,78,51,28,74,72
2023-07-14 02:32:13+00:00,1134,71,26,33,23,40,27
2023-07-14 02:32:28+00:00,1135,76,76,77,55,72,43
2023-07-14 02:33:15+00:00,1136,78,21,51,69,38,31
2023-07-14 02:33:43+00:00,1137,55,66,27,52,72,57
2023-07-13 18:24:36+00:00,1138,7,7,6,8,7,4
2023-07-13 18:25:22+00:00,1139,52,65,33,72,78,59
2023-07-13 18:25:49+00:00,1140,226,361,348,100,147,98
2023-07-13 18:26:16+00:00,1141,60,46,70,58,58,28
2023-07-13 18:27:27+00:00,1142,65,23,60,59,37,47
2023-07-13 18:27:43+00:00,1143,55,56,38,45,52,77
2023-07-13 18:28:04+00:00,1144,376,118,327,388,88,382
2023-07-13 18:28:31+00:00,1145,69,31,74,35,65,62
2023-07-13 18:29:13+00:00,1146,41,37,53,71,24,54
2023-07-13 18:29:40+00:00,1147,49,33,55,40,59,33
2023-07-13 18:29:56+00:00,1148,30,71,52,75,65,49
2023-07-13 18:30:12+00:00,1149,27,71,52,60,32,62
2023-07-13 18:30:29+00:00,1150,66,47,24,63,32,71
2023-07-13 18:30:50+00:00,1151,63,33,71,79,54,56
2023-07-13 18:31:18+00:00,1152,21,51,75,52,79,77
2023-07-13 18:31:46+00:00,1153,225,97,368,261,204,264
2023-07-13 18:32:29+00:00,1154,52,22,69,48,20,32
2023-07-13 18:33:30+00:00,1155,23,63,67,55,32,57
2023-07-13 18:34:02+00:00,1156,37,59,62,65,46,70
2023-07-13 18:34:17+00:00,1157,311,439,431,273,253,177
2023-07-13 18:34:34+00:00,1158,34,22,58,30,21,31
2023-07-13 18:34:50+00:00,1159,72,52,32,72,78,62
2023-07-13 18:35:58+00:00,1160,22,43,45,72,76,39
2023-07-13 18:36:38+00:00,1161,23,59,26,29,63,44
2023-07-13 18:37:18+00:00,1162,52,29,21,66,70,47
2023-07-13 18:37:38+00:00,1163,68,74,52,23,28,77
2023-07-13 18:38:13+00:00,1164,27,25,63,29,32,71
2023-07-13 18:38:44+00:00,1165,28,48,58,32,20,38
2023-07-13 18:39:05+00:00,1166,57,56,48,21,57,34
2023-07-13 18:40:10+00:00,1167,63,69,42,40,57,74
2023-07-13 18:40:35+00:00,1168,68,70,26,50,43,22
2023-07-13 18:41:03+00:00,1169,216,193,495,350,164,483
2023-07-13 18:42:39+00:00,1170,1,3,4,7,1,8
2023-07-13 18:43:06+00:00,1171,70,78,47,66,46,21
2023-07-13 18:44:51+00:00,1172,56,51,48,25,22,58
2023-07-13 18:45:08+00:00,1173,296,109,179,145,331,276
2023-07-13 18:45:24+00:00,1174,32,61,73,27,28,59
2023-07-13 18:46:16+00:00,1175,24,55,47,76,64,78
2023-07-13 18:46:44+00:00,1176,2,8,6,5,7,7
2023-07-13 18:47:11+00:00,1177,30,55,78,69,37,23
2023-07-13 18:47:30+00:00,1178,24,56,29,73,78,70
2023-07-13 18:47:45+00:00,1179,53,37,29,25,63,52
2023-07-13 18:48:25+00:00,1180,21,68,46,45,39,73
2023-07-13 18:49:05+00:00,1181,64,77,60,43,69,23
2023-07-13 18:49:32+00:00,1182,50,44,54,57,71,47
2023-07-13 18:49:47+00:00,1183,57,67,46,68,24,23
2023-07-13 18:50:19+00:00,1184,40,46,48,63,72,74
2023-07-13 18:50:35+00:00,1185,281,388,203,166,126,476
2023-07-13 18:50:51+00:00,1186,32,69,49,26,69,79
2023-07-13 18:52:11+00:00,1187,56,73,26,20,57,53
2023-07-13 18:52:26+00:00,1188,5,9,1,6,5,1
2023-07-13 18:52:42+00:00,1189,177,446,422,342,417,252
2023-07-13 18:53:23+00:00,1190,3,2,9,6,2,8
2023-07-13 18:53:51+00:00,1191,1,3,6,6,1,7
2023-07-13 18:54:43+00:00,1192,425,84,355,117,473,479
2023-07-13 18:55:32+00:00,1193,52,71,64,54,46,67
2023-07-13 18:55:50+00:00,1194,484,175,178,293,343,246
2023-07-13 18:56:29+00:00,1195,45,61,50,29,73,22
2023-07-13 18:56:51+00:00,1196,76,59,30,29,54,42
2023-07-13 18:57:09+00:00,1197,65,73,49,38,58,20
2023-07-13 18:57:37+00:00,1198,69,35,36,74,71,42
2023-07-13 18:58:35+00:00,1199,7,2,8,3,4,8
2023-07-13 18:58:50+00:00,1200,21,63,32,36,66,68
2023-07-13 18:59:58+00:00,1201,25,42,22,48,33,51
2023-07-13 19:00:50+00:00,1202,72,34,57,35,64,50
2023-07-13 19:01:41+00:00,1203,65,35,54,23,74,78
2023-07-13 19:01:57+00:00,1204,34,40,41,73,31,33
2023-07-13 19:02:29+00:00,1205,69,67,52,74,62,70
2023-07-13 19:02:56+00:00,1206,25,77,20,66,49,65
2023-07-13 19:03:13+00:00,1207,51,46,33,31,39,76
2023-07-13 19:03:30+00:00,1208,30,26,54,21,45,62
2023-07-13 19:03:45+00:00,1209,50,66,51,37,23,33
2023-07-13 19:05:15+00:00,1210,32,51,23,77,66,42
2023-07-13 19:06:24+00:00,1211,77,47,48,57,55,75
2023-07-13 19:06:42+00:00,1212,28,52,26,54,41,53
2023-07-13 19:06:58+00:00,1213,27,70,60,20,54,29
2023-07-13 19:07:26+00:00,1214,4,5,4,1,4,9
2023-07-13 19:08:20+00:00,1215,66,64,31,26,26,48
2023-07-13 19:08:48+00:00,1216,38,29,41,57,79,26
2023-07-13 19:09:04+00:00,1217,44,22,58,75,32,61
2023-07-13 19:09:20+00:00,1218,451,357,226,344,369,224
2023-07-13 19:09:57+00:00,1219,49,21,76,31,37,56
2023-07-13 19:10:13+00:00,1220,8,7,4,5,4,7
2023-07-13 19:10:42+00:00,1221,34,62,54,52,59,79
2023-07-14 02:09:37+00:00,1222,223,172,89,341,327,491
2023-07-14 02:09:53+00:00,1223,29,66,58,63,50,47
2023-07-14 02:10:09+00:00,1224,49,33,41,38,47,49
2023-07-14 02:10:25+00:00,1225,37,38,55,49,75,34
2023-07-14 02:10:44+00:00,1226,1,4,5,6,9,1
2023-07-14 02:11:00+00:00,1227,73,60,28,30,67,56
2023-07-14 02:11:17+00:00,1228,5,8,2,2,3,6
2023-07-14 02:11:33+00:00,1229,393,88,390,437,101,173
